Ah,T,P,V,Time
-1.483,25.13289,-0.224838592,3.66784,3211.99500001967
-1.48301,25.13289,-0.1508413612,3.69076,3212.99699619412
-1.48353,25.13289,-6.9463327575,3.67525,3214.00599293411
-1.48405,25.23805,-6.4514812482,3.67677,3214.99800123274
-1.48441,25.23805,-4.833506424,3.68183,3216.00599214435
-1.48507,25.23805,-9.1327956928,3.67121,3217.00399518013
-1.48577,25.23805,-9.1417706496,3.67104,3218.00099238753
-1.48646,25.23805,-9.1417706496,3.67104,3218.99499222636
-1.48715,25.23805,-9.1319498816,3.67087,3220.00199742615
-1.48784,25.13289,-8.9081630044,3.67138,3221.00199200213
-1.48821,25.13289,-4.7311629757,3.68267,3221.99999503791
-1.48907,25.13289,-11.3851627237,3.66581,3223.00599440932
-1.48993,25.13289,-15.9280108434,3.66194,3223.99899847806
-1.49117,25.13289,-16.200407007,3.65166,3224.99599568546
-1.49134,25.13289,-2.7020656542,3.68621,3226.00699402392
-1.49167,25.23805,-8.170312425,3.68115,3227.0059928298
-1.49235,25.23805,-9.0586317375,3.67155,3228.00099849701
-1.49303,25.23805,-4.7271019172,3.67222,3228.99599410594
-1.49337,25.23805,-4.4025418858,3.68318,3230.0059966743
-1.49369,25.23805,-4.6005198145,3.68351,3231.0029938817
-1.49419,25.23805,0,3.67879,3232.00299851596
-1.49331,25.23805,19.119449064,3.73168,3233.00099149346
-1.49177,25.23805,25.044877494,3.7541,3233.99599716067
-1.48979,25.23805,27.3174982564,3.77399,3235.00399813056
-1.4877,25.23805,28.7129976497,3.78259,3236.00099533796
-1.48531,25.23805,32.8797332248,3.79742,3236.99899837375
-1.4827,25.23805,30.5558594088,3.80636,3238.00599351525
-1.48061,25.23805,29.0389466884,3.79742,3239.00099918246
-1.47837,25.23805,30.6491659789,3.80467,3239.99899215996
-1.47653,25.23805,17.3118642375,3.79085,3241.00599735975
-1.47527,25.23805,16.282082187,3.77433,3241.99699983001
-1.47425,25.23805,9.3090793474,3.76523,3243.00500079989
-1.4736,25.23805,4.0256875075,3.75275,3243.99900063872
-1.47336,25.23805,0,3.74112,3244.99599784613
-1.47341,25.23805,-0.762089601,3.7297,3245.99699825048
-1.47349,25.23805,-1.037738784,3.72751,3246.99499122798
-1.47356,25.23805,-1.037362944,3.72616,3248.00199642777
-1.47364,25.23805,-1.03708176,3.72515,3248.9959962666
-1.47372,25.23805,-1.03684512,3.7243,3249.99600090086
-1.47379,25.23805,-1.1696715535,3.72329,3251.00200027227
-1.47391,25.23805,-1.8436836057,3.72093,3251.9979916513
-1.47426,25.23805,-5.3838540352,3.71116,3253.00499685109
-1.47481,25.23805,-7.1351882202,3.70509,3254.00199405849
-1.47524,25.23805,-5.8608667678,3.70711,3255.00099286437
-1.47612,25.23805,-11.5574460183,3.69093,3255.99599853158
-1.4768,25.23805,-8.54543065,3.697,3257.00399950147
-1.47742,25.23805,-8.3739390336,3.69632,3258.01399201155
-1.47835,25.23805,-12.9072319035,3.68335,3258.99899974465
-1.47991,25.23805,-21.1062540175,3.65975,3260.00499911606
-1.48162,25.13289,-22.7300962624,3.65182,3261.00100055337
-1.48334,25.13289,-21.6088970667,3.65149,3262.00799569488
-1.48482,25.13289,-19.2137418752,3.65536,3262.99899816513
-1.48621,25.13289,-18.154475157,3.65638,3263.99899274111
-1.48747,25.13289,-16.643714087,3.6589,3264.99499417841
-1.48887,25.13289,-18.8585233542,3.65166,3265.99899195135
-1.49036,25.13289,-19.4374156324,3.64828,3266.99599921703
-1.49169,25.13289,-17.1471671014,3.65267,3267.99499802291
-1.49293,25.13289,-15.2407790626,3.65638,3268.99999156594
-1.49386,25.13289,-11.821948488,3.6648,3269.99799460173
-1.49439,25.13289,-6.9413785467,3.67761,3270.99599763751
-1.4948,25.13289,-5.4172966028,3.68233,3272.00099118054
-1.49521,25.13289,-5.4185470888,3.68318,3272.99899421632
-1.49562,25.13289,-5.4192826688,3.68368,3273.99499565363
-1.49603,25.13289,-5.4197828632,3.68402,3274.99999925494
-1.49644,25.13289,-15.4315068058,3.68183,3275.99600069225
-1.49761,25.23805,-8.9921155425,3.65975,3276.9979968667
-1.49829,25.23805,-9.0065028339,3.67323,3278.00300046802
-1.49898,25.23805,0,3.67273,3279.00099344552
-1.49893,25.23805,0.8313063264,3.69864,3280.00099807978
-1.49886,25.23805,0,3.70033,3280.99699951708
-1.49901,25.13289,-2.7349607905,3.69245,3282.00999945402
-1.4994,25.13289,-5.4220190264,3.68554,3283.01300145686
-1.49981,25.13289,0,3.68688,3283.99899490178
-1.49953,25.13289,11.8287644535,3.71095,3285.00100113451
-1.49856,25.13289,24.132806544,3.73758,3285.99899411201
-1.49591,25.13289,35.881769643,3.7959,3286.9969971478
-1.49369,25.13289,27.110382824,3.7868,3288.00099492073
-1.49181,25.13289,25.1345903652,3.78057,3288.99899795651
-1.49037,25.13289,13.797307208,3.76708,3290.00399149954
-1.48935,25.13289,9.4345645725,3.75393,3291.00699350238
-1.48875,25.13289,7.8101590551,3.74281,3291.99899174273
-1.4886,25.13289,0,3.72797,3292.99999214709
-1.48866,25.13289,-1.035391872,3.71908,3294.00299414992
-1.48874,25.13289,-1.03506336,3.7179,3294.99499239028
-1.48882,25.13289,-1.044308007,3.71706,3295.99900022149
-1.4889,25.13289,-1.034640192,3.71638,3297.005995363
-1.48897,25.13289,-1.043976486,3.71588,3298.00100103021
-1.48905,25.13289,-1.034359008,3.71537,3299.00599457324
-1.48913,25.13289,-1.034264352,3.71503,3299.99799281359
-1.48921,25.13289,-1.043644965,3.7147,3301.012994349
-1.48928,25.13289,-1.043549442,3.71436,3301.99600048363
-1.48936,25.13289,-1.0435016805,3.71419,3303.00099402666
-1.48944,25.13289,-1.03393584,3.71385,3304.0039960295
-1.48952,25.13289,-1.0433612055,3.71369,3304.99700009823
-1.48959,25.13289,-1.043313444,3.71352,3306.00199364126
-1.48967,25.13289,-1.0432656825,3.71335,3306.99999667704
-1.48975,25.13289,-1.043217921,3.71318,3308.00399444997
-1.48983,25.13289,-4.2669362434,3.71251,3308.99999588728
-1.49019,25.13289,-12.3914943711,3.70071,3310.00299789011
-1.49112,25.13289,-19.9840464969,3.68031,3310.99599190056
-1.49263,25.13289,-25.9347778234,3.65654,3312.00200133026
-1.49462,25.13289,-20.9156564215,3.64121,3312.99600116909
-1.49594,25.13289,-17.3921451612,3.65907,3314.00599367917
-1.49727,25.13289,-17.2175830068,3.65772,3314.99799191952
-1.49834,25.13289,-4.2632121561,3.66851,3316.0059928894
-1.49861,25.13289,-3.46032126,3.6916,3317.00499169528
-1.49887,25.13289,-9.1535802186,3.69093,3317.99799576402
-1.49957,25.13289,-6.2201349199,3.67879,3319.00999993086
-1.50001,25.13289,-5.6494535475,3.68655,3319.99599337578
-1.50029,25.13289,-3.0940167646,3.69329,3321.00199274719
-1.5004,25.13289,0.0189009191,3.69881,3322.00299315155
-1.50028,25.13289,0,3.70741,3323.00499938428
-1.50043,25.13289,-1.8328274198,3.69902,3323.99799339473
-1.50046,25.13289,-6.7459168678,3.69919,3325.00599436462
-1.50104,25.13289,-7.0511061687,3.68587,3326.0049931705
-1.5014,25.13289,-4.0556325628,3.69278,3327.01099254191
-1.50159,25.02773,0,3.69734,3328.00399661064
-1.50155,25.02773,-0.0189355649,3.70559,3329.0040012449
-1.5017,25.02773,-2.3899096536,3.69852,3329.99899685383
-1.50194,25.02773,-3.4263479845,3.69565,3330.99699988961
-1.50227,25.02773,-4.4423404844,3.69278,3331.99499286711
-1.50284,25.02773,-8.4264987582,3.68217,3333.00099223852
-1.50361,25.02773,-14.22994848,3.67509,3333.99499207735
-1.50469,25.02773,-14.0303674112,3.66464,3334.99799408019
-1.50565,25.02773,-12.6708036288,3.66666,3335.99499128759
-1.50695,25.02773,-16.99326568,3.65368,3337.00199648738
-1.5081,25.02773,-5.7662186409,3.65907,3337.99599632621
-1.50853,25.02773,-5.7433077705,3.68031,3339.00599889457
-1.50897,25.02773,-6.3528257232,3.67947,3340.0009945035
-1.50971,25.02773,-10.0564663408,3.66952,3340.99899753928
-1.51048,25.02773,-10.305723615,3.66817,3342.00299531221
-1.51127,25.02773,-9.4932585951,3.66919,3342.99800097942
-1.51175,25.02773,-6.0405029136,3.67812,3344.00199875236
-1.51212,25.02773,-4.7206583345,3.68183,3344.9949927628
-1.51248,25.02773,-5.255725101,3.68115,3345.99999636412
-1.51305,25.02773,-20.0780485101,3.67171,3346.99499197304
-1.51458,25.02773,-27.8580497972,3.63817,3347.99400083721
-1.51672,25.02773,-27.8709413317,3.61693,3348.99699278176
-1.51829,25.02773,-15.0067052552,3.63362,3349.99799318612
-1.5194,25.02773,-14.5141485688,3.64744,3351.00299678743
-1.52053,25.02773,0,3.64626,3352.00199559331
-1.5199,25.02773,8.407434545,3.7069,3353.00599336624
-1.51692,25.02773,36.9248362089,3.79051,3353.99899743497
-1.51429,25.02773,30.922503535,3.78697,3355.00499680638
-1.51208,25.02773,24.603278282,3.77905,3355.99800087512
-1.51025,25.02773,24.4126424764,3.77197,3356.99599385262
-1.50886,25.02773,14.8300732965,3.75815,3358.0039948225
-1.50787,25.02773,12.9521422316,3.74803,3359.00299362838
-1.50731,25.02773,4.2724434088,3.73387,3359.99499186873
-1.50719,25.02773,-0.0094823535,3.71857,3361.00799180567
-1.50726,25.02773,-1.033326144,3.71166,3361.99899427593
-1.50733,25.02773,-1.03304496,3.71065,3363.00499364734
-1.50741,25.02773,-1.042318881,3.70998,3363.99999931455
-1.50749,25.02773,-1.03266912,3.7093,3365.01500084996
-1.50757,25.02773,-1.04198736,3.7088,3366.00900068879
-1.50764,25.02773,-1.041891837,3.70846,3366.99799150229
-1.50772,25.02773,-1.041796314,3.70812,3367.99799613655
-1.5078,25.02773,-1.0417485525,3.70795,3369.00699287653
-1.50788,25.02773,-1.041655839,3.70762,3369.99999694526
-1.50795,25.02773,-1.03215408,3.70745,3370.99899575114
-1.50803,25.02773,-1.032106752,3.70728,3372.00399935246
-1.50811,25.02773,-1.032059424,3.70711,3372.99599759281
-1.50819,25.02773,-1.041464793,3.70694,3374.00199696422
-1.50826,25.02773,-1.0414170315,3.70677,3374.99599680305
-1.50834,25.02773,-1.0413720795,3.70661,3376.00100040436
-1.50842,25.02773,-1.031920224,3.70661,3377.01199874282
-1.5085,24.92257,-1.031872896,3.70644,3378.00499275327
-1.50857,24.92257,-1.041324318,3.70644,3379.00099419057
-1.50865,24.92257,-1.031825568,3.70627,3379.9949940294
-1.50873,24.92257,-1.0412765565,3.70627,3381.00599236786
-1.50881,24.92257,-1.041228795,3.7061,3382.00199380517
-1.50889,24.92257,-1.03177824,3.7061,3382.9949978739
-1.50896,24.92257,-1.041228795,3.7061,3384.00399461389
-1.50904,24.92257,-1.031730912,3.70593,3385.00600084662
-1.50912,24.92257,-1.0411810335,3.70593,3385.99899485707
-1.5093,24.92257,-3.515158964,3.6997,3387.00600005686
-1.50979,24.92257,-15.1196568948,3.68604,3387.99999989569
-1.51094,24.92257,-15.431338611,3.66615,3389.0059992671
-1.51216,24.92257,-16.335791589,3.6611,3389.99699167907
-1.51364,24.92257,-16.658142112,3.65182,3391.00399687886
-1.51484,24.92257,-15.767372586,3.65722,3391.99799671769
-1.51603,24.92257,-27.1344156486,3.65334,3393.01299825311
-1.51811,24.92257,-27.5319294952,3.62216,3393.99700015783
-1.52036,24.92257,-22.9744394694,3.61542,3395.00299952924
-1.52213,24.92257,-22.6427951622,3.62738,3396.00699730217
-1.52379,24.92257,-21.5277821285,3.62839,3397.0019929111
-1.52543,24.92257,-21.7103156523,3.62637,3397.99499697983
-1.52727,24.92257,-24.0542445319,3.61811,3399.00000058115
-1.52867,24.92257,-10.5759821317,3.63547,3400.00699572265
-1.52947,24.92257,-10.9842650632,3.65081,3400.99999979138
-1.53041,24.92257,-7.8830574928,3.64828,3402.00499333441
-1.53098,24.92257,-7.4421991054,3.66059,3402.99799740314
-1.53155,24.92257,-7.1740368689,3.66211,3404.00300100446
-1.532,24.92257,-5.8712815112,3.66632,3404.99700084329
-1.53267,24.92257,-8.8868599356,3.65874,3406.00099861622
-1.53326,24.92257,-7.1853564048,3.66312,3407.00699798763
-1.53371,24.92257,0,3.66699,3408.00099782646
-1.53356,24.92257,2.308553792,3.6892,3409.00799296796
-1.53339,24.92257,19.3865021392,3.69898,3410.0009970367
-1.53177,24.92257,22.3028938931,3.74449,3411.01699434221
-1.53002,24.92257,28.6528322626,3.75697,3412.00399361551
-1.52786,24.92257,17.7604795962,3.76893,3412.99699768424
-1.52655,24.92257,17.4275399008,3.74702,3414.00999762118
-1.5255,24.92257,15.114340389,3.74298,3415.00399746001
-1.5241,24.92257,15.2366672523,3.75427,3415.99699147046
-1.52301,24.92257,10.9396018209,3.74399,3417.00699403882
-1.52224,24.92257,4.7974142712,3.73421,3418.00299547613
-1.52189,24.92257,3.9631893742,3.72106,3419.00499165058
-1.52178,24.92257,1.033690848,3.71297,3420.00099308789
-1.52177,24.92257,-0.0189562604,3.70964,3421.00299932063
-1.52184,24.92257,-1.031730912,3.70593,3421.99599333107
-1.52192,24.92257,-1.040992797,3.70526,3423.00899326801
-1.522,24.92257,-1.0314024,3.70475,3423.99499677122
-1.52207,24.92257,-1.0407090375,3.70425,3425.00000037253
-1.52215,24.92257,-1.0406135145,3.70391,3426.00599974394
-1.52223,25.02773,-1.0405179915,3.70357,3427.00999751687
-1.52231,25.02773,-1.04047023,3.7034,3427.9939994216
-1.52238,25.02773,-1.0403775165,3.70307,3429.0009945631
-1.52246,25.02773,-1.040329755,3.7029,3429.99399863183
-1.52254,25.02773,-1.030840032,3.70273,3431.00299537182
-1.52262,25.02773,-1.030792704,3.70256,3432.00699314475
-1.5227,25.02773,-1.030745376,3.70239,3433.00299458206
-1.52277,24.92257,-1.0779753974,3.70222,3433.99699442089
-1.52291,24.92257,-2.418381918,3.69868,3435.00399962068
-1.52321,24.92257,-4.27313653,3.69329,3436.00599579513
-1.52353,25.02773,-7.8787909824,3.68992,3437.00100146234
-1.52422,25.02773,-15.689153668,3.6761,3438.00700083375
-1.52542,25.02773,-15.9723630456,3.65924,3438.99499587715
-1.52667,25.02773,-19.5456893288,3.65284,3440.00200107694
-1.52825,25.02773,-13.3993991847,3.64323,3441.00499302149
-1.52924,25.02773,-20.4948066213,3.65739,3442.00499765575
-1.53086,24.92257,-6.594898398,3.64188,3442.99899749458
-1.53137,24.92257,-1.1545797875,3.67525,3444.00499686599
-1.53145,24.92257,-1.4500975776,3.68672,3445.00899463892
-1.5317,25.02773,-22.9331574525,3.67239,3446.00299447775
-1.53344,25.02773,-16.121881842,3.63396,3446.99699431658
-1.53468,25.02773,-15.9965937287,3.64559,3448.00199791789
-1.53587,25.02773,-23.5185332616,3.64104,3449.00399409235
-1.53767,25.02773,-20.51494766,3.623,3449.99699816108
-1.53915,25.02773,-19.0972182841,3.63143,3450.99599696696
-1.53951,25.02773,0.0187467504,3.66864,3451.99599154294
-1.53945,24.92257,-0.009395118,3.68436,3453.0049983412
-1.54048,24.92257,-13.649680433,3.64795,3454.01199348271
-1.54154,24.92257,-8.0299390501,3.64727,3455.00399172306
-1.54216,24.92257,0.0187054105,3.66055,3456.00399635732
-1.5415,24.92257,8.6962054824,3.70488,3456.99700042605
-1.54095,24.92257,7.6847565366,3.70539,3458.00299979746
-1.54026,24.92257,23.9077841985,3.72039,3459.0069975704
-1.5385,24.92257,23.997514875,3.75225,3460.00999957323
-1.53665,24.92257,24.0906435042,3.75781,3461.00299358368
-1.53509,24.92257,16.7315676068,3.75191,3461.99499182403
-1.53392,24.92257,12.5072303635,3.74095,3463.00699599087
-1.53313,24.92257,3.9142915068,3.72882,3463.99899423122
-1.53285,24.92257,3.7100119134,3.71499,3464.99699726701
-1.5327,24.92257,1.7148323947,3.70943,3466.00200086832
-1.53268,24.92257,0.0756872253,3.70471,3467.00699441135
-1.53267,24.92257,-0.0189278488,3.70408,3468.00599321723
-1.53275,24.92257,-4.1004411393,3.69919,3469.01000104845
-1.53309,24.92257,-12.1718383716,3.68857,3470.00299505889
-1.53401,24.92257,-16.4344478937,3.66851,3470.99699489772
-1.53541,24.92257,-22.0589807416,3.64727,3472.00400009751
-1.5372,24.92257,-23.577627523,3.63295,3473.00599627197
-1.5384,24.92257,-22.020715677,3.6471,3473.9999961108
-1.54016,24.92257,-25.8878815236,3.62772,3475.0069912523
-1.54213,24.92257,-25.4717194834,3.61862,3475.99899955094
-1.54398,24.92257,-30.0788239116,3.61693,3477.0099978894
-1.54629,24.81741,-29.8494511337,3.60041,3477.99599133432
-1.54851,24.81741,-28.2915314542,3.60109,3478.99599596858
-1.55058,24.81741,-25.9587824236,3.60412,3480.00399693847
-1.55228,24.81741,-22.0991527488,3.61272,3480.9979967773
-1.55405,24.81741,-18.1380515004,3.61036,3482.01699145138
-1.55534,24.81741,-16.407835556,3.62536,3483.01099129021
-1.5565,24.81741,-14.6662185518,3.62974,3484.00599695742
-1.55741,24.81741,-12.1311222648,3.63682,3484.99900102615
-1.55846,24.81741,-13.7407469121,3.63261,3486.00099720061
-1.55939,24.81741,-6.6275111045,3.63935,3487.01099976897
-1.55989,24.81741,-2.6325353575,3.65503,3488.0049996078
-1.55997,24.81741,-4.4479427608,3.66632,3488.99899944663
-1.56032,24.81741,-4.179804648,3.6611,3490.00499881804
-1.56053,24.81741,0,3.66581,3490.99799282849
-1.56038,24.81741,2.6701667607,3.68111,3491.99599586427
-1.55999,24.81741,14.2779583449,3.69477,3493.00099946558
-1.55891,24.81741,23.2236044775,3.72039,3494.00599300861
-1.5572,24.81741,22.8199876612,3.74146,3494.99999284744
-1.55559,24.81741,21.5653910912,3.74264,3496.00599221885
-1.55376,24.81741,22.0946783748,3.75461,3496.99800051749
-1.55213,24.81741,13.048610355,3.7455,3498.0039998889
-1.55126,24.81741,16.0176246496,3.72848,3498.99599812925
-1.55007,24.81741,16.4055995395,3.74095,3500.01099966466
-1.54879,24.92257,16.0975811832,3.74264,3501.00499950349
-1.54783,24.92257,7.3623701886,3.73387,3501.99699774384
-1.54731,24.92257,1.510440218,3.71938,3503.00299711525
-1.54724,24.92257,0,3.70555,3504.00199592113
-1.54732,24.92257,-1.1338168464,3.69936,3505.00599369407
-1.54737,24.92257,-0.576438188,3.69986,3505.99799193442
-1.54744,24.92257,-1.7466284899,3.69649,3507.00499713421
-1.54774,24.92257,-11.6771454435,3.68705,3507.99699537456
-1.54862,24.92257,-11.7193723328,3.66784,3508.9999973774
-1.55008,24.92257,-25.1424467178,3.64053,3510.0069925189
-1.55213,24.92257,-27.762485256,3.61845,3511.00099235773
-1.55447,24.92257,-24.134099335,3.6107,3512.00799755752
-1.55617,24.92257,-14.2894573143,3.62823,3513.00099156797
-1.55726,24.92257,-14.2833925119,3.64323,3513.9949914068
-1.55859,24.92257,-18.2093348024,3.63193,3515.00599980354
-1.56011,24.92257,-20.6298638976,3.62368,3515.99899381399
-1.56185,24.92257,-22.7353816886,3.61558,3517.00599901378
-1.56358,24.92257,-33.9207110784,3.60699,3518.00200045109
-1.56623,24.92257,-33.7966713829,3.58019,3518.99499446154
-1.56866,24.92257,-23.9076854114,3.58642,3520.01299336553
-1.57052,24.92257,-15.9521915647,3.60193,3520.99999263883
-1.5717,24.92257,-14.6423791888,3.62384,3522.00599201024
-1.57263,24.92257,-17.8672083092,3.62839,3522.99999184906
-1.57401,24.81741,-6.949884546,3.61845,3523.99799488485
-1.57452,24.81741,-6.6571566414,3.64542,3525.01299642026
-1.57503,24.81741,-6.381378652,3.64744,3525.99799409509
-1.5754,24.81741,-3.8741490485,3.65503,3527.00000032783
-1.57549,24.81741,-1.4033779032,3.66312,3528.01300026476
-1.57569,24.81741,-2.85173204,3.66076,3528.99599634111
-1.57618,24.81741,-6.4549371488,3.65216,3530.00999204814
-1.57667,24.81741,-6.4179107993,3.65233,3530.99599555135
-1.57703,24.81741,0.0186898761,3.65751,3531.99999332428
-1.57676,24.81741,-0.0188072528,3.68048,3532.99999795854
-1.57711,24.71226,-4.4036165582,3.66059,3533.99999253452
-1.57756,24.71226,-6.2000630504,3.65587,3534.99900139868
-1.57804,24.81741,-6.190416152,3.6557,3536.00399494171
-1.57851,24.81741,-6.1994864376,3.65553,3537.00600117445
-1.57898,24.81741,-6.1994864376,3.65553,3537.9989951849
-1.57945,24.81741,-6.38533741,3.65503,3539.00899775326
-1.58005,24.81741,-12.1659797028,3.64727,3540.00399336219
-1.58108,24.81741,-13.8040703159,3.63463,3540.99699743092
-1.58227,24.81741,-35.9153295034,3.62233,3541.9959962368
-1.58505,24.71226,-28.771300404,3.57159,3543.00699457526
-1.58718,24.71226,-27.66326608,3.5876,3543.99999864399
-1.5894,24.71226,-28.7351580693,3.58187,3545.00499218702
-1.59167,24.71226,-8.222356229,3.58895,3546.00499682128
-1.5923,24.71226,-21.500560016,3.62536,3547.00299985707
-1.59398,24.71226,-17.4662353671,3.59923,3547.9969996959
-1.59531,24.71226,-16.9337672748,3.60918,3549.00299906731
-1.59652,24.71226,-15.3917062358,3.61289,3549.99599307775
-1.59701,24.71226,-5.9841711611,3.63817,3550.99899508059
-1.59735,24.71226,-4.1797628525,3.64475,3552.00299285352
-1.598,24.81741,-8.3742075363,3.63497,3552.99699269235
-1.5985,24.81741,-2.521815744,3.6434,3554.00199629366
-1.59864,24.81741,0.0186701004,3.65364,3555.00799566507
-1.5985,24.81741,0,3.66577,3556.00099973381
-1.59896,24.81741,0,3.64576,3557.00999647379
-1.59882,24.81741,2.1828396756,3.66796,3558.0059979111
-1.59865,24.71226,-0.0093555675,3.66885,3559.00400094688
-1.59909,24.71226,-1.6319545155,3.65115,3559.9999923259
-1.59921,24.71226,-5.5715201792,3.66008,3560.99699959159
-1.59963,24.71226,0.0186648882,3.65262,3562.00799793005
-1.59894,24.71226,4.031410106,3.68785,3563.01199570298
-1.59863,24.71226,-0.0187994856,3.67896,3564.00899291039
-1.599,24.71226,-5.443446971,3.6557,3565.00399857759
-1.59953,24.71226,-7.0210203672,3.65064,3565.99599681795
-1.60006,24.71226,-7.0197318031,3.64997,3567.00699515641
